customer_id,full_name,email,phone,birth_date,country,signup_date,loyalty_tier
5993,Aimé Le Meunier,aimé.le.meunier@outlook.com,44.47.18.93.90,1972-03-21,Belgique,2023-04-23,or
5994,Alain du Bruneau,alain.du.bruneau@yahoo.fr,,1995-07-09,be,2023-12-30,or
5995,Hugues-Jérôme Marie,hugues-jérôme.marie@yahoo.fr,+33717430688,25/11/1999,Belgique,25/08/2026,platine
5996,Léon Dupuy,léon.dupuygmail.com,0081873877,1993-11-24,DE,2024-12-25,or
5997,Geneviève Foucher,geneviève.foucher@gmail.com,0013090915,11-04-1953,Francia,2022-09-08,argent
5998,Aimée Lemoine,aimée.lemoine@outlook.com,0033041231905,05-08-1976,Suisse,22/12/2023,platine
5999,Adrien Royer,adrien.royer@ gmail.com,-,1899-05-20,Allemagne,09/12/2024,N/A
6000,Thierry Guillet,thierry.guillet@yahoo.fr,87.09.87.26.40,26-04-1989,USA,2026-01-19,bronze
6001,Odette-Emmanuelle Vidal,odette-emmanuelle.vidal@outlook.com,+33404326118,12-01-1949,fr,12/11/2025,or
6002,Alfred Olivier,alfred.olivier@outlook.com,0033702867202,20/08/1958,CH,14/08/2025,NULL
6003,Théophile Daniel,théophile.daniel@outlook.com,0053689005,1994-03-07,FR,2024-01-18,argent
6004,Margaux Martinez de Pereira,margaux.martinez.de.pereira@gmail.com,n/a,1972-11-04,CH,2022-07-10,bronze
6005,François Gimenez,françois.gimenez@hotmail.fr,+33722104546,1996-09-12,be,07/09/2025,bronze
6006,Cécile Colas,cécile.colas@gmail.com,43.60.23.44.20,1948-04-05,DE,22/08/2022,argent
6007,Benjamin Jourdan,benjamin.jourdan@gmail.com,41.20.94.47.70,09/07/1965,SUISSE,2026-02-20,argent
6008,Aimée Guillaume,aimée.guillaume@yahoo.fr,0076179480,21/04/1986,CH,30/07/2026,bronze
6009,Grégoire Barre,grégoire.barre@outlook.com,0033602119158,05-10-1997,BELGIQUE,2024-08-18,bronze
6010,Émile Perret,émile.perret@outlook.com,?,05/04/1976,DE,2023-08-15,argent
6011,Aimé Charrier,aimé.charrier@outlook.com,-,2031-01-15,ch,07/03/2023,or
6012,  CHRISTELLE-AURÉLIE NGUYEN  ,christelle-aurélie.nguyen@yahoo.fr,69.23.53.48.40,2031-01-15,États-Unis,2024-04-09,or
6013,Maurice-Alphonse Bodin,maurice-alphonse.bodin@hotmail.fr,-999,1947-07-21,de,2025-06-10,argent
6014,Claudine Garcia,-,+33000886346,02/09/1962,CH,2023-12-28,or
6015,Cécile-Adèle Bernard,cécile-adèle.bernard@hotmail.fr,+33009169232,08/06/1974,fr,2025-02-24,bronze
6016,Michel du Rousset,michel.du.rousset@outlook.com,+33481867463,13/06/1989,Belgique,04/12/2021,bronze
6017,Théophile Pruvost,théophile.pruvost@gmail.com,+33371181519,1974-05-09,États-Unis,01/07/2024,argent
6018,Josette Boulanger,NULL,0015353466,26-04-1973,fr,14/11/2021,bronze
6019,Michelle Bruneau,michelle.bruneau@ gmail.com,+33672010824,06-04-1981,fr,17/02/2026,bronze
6020,Daniel Munoz,daniel.munoz@yahoo.fr,+33879402620,22-06-1993,Suisse,2024-05-17,or
6021,Antoinette du Charles,antoinette.du.charles@gmail.com,0033642357004,1987-05-21,États-Unis,27/02/2022,bronze
6022,Brigitte Leleu de la Courtois,brigitte.leleu.de.la.courtois@outlook.com,0055904610,25-04-1988,BE,2022-01-10,bronze
6023,Diane Vasseur de Aubry,diane.vasseur.de.aubry@hotmail.fr,?,16/09/1967,DE,23/08/2026,or
6024,Roland Guyon,roland.guyon@hotmail.fr,0048507665,27/12/2009,BELGIQUE,04/11/2022,or
6025,Honoré-Laurent Pages,honoré-laurent.pages@gmail.com,+33346019153,05/03/1939,FRANCE,03/10/2021,or
6026,Emmanuelle Foucher,emmanuelle.foucher@ gmail.com,0017682251,28/11/1958,de,21/06/2025,argent
6027,Michel Laroche,N/A,+33665622419,2007-03-06,SUISSE,2026-02-13,argent
6028,Simone Gros,simone.gros@outlook.com,+33129035006,2031-01-15,DE,2026-08-07,bronze
6029,Pierre Bailly,pierre.bailly@gmail.com,?,1973-04-08,France,26/06/2022,platine
6030,Denis Fernandez,denis.fernandez@yahoo.fr,0033549206441,11-12-1960,CH,2025-07-22,argent
6031,Xavier Lacombe,-999,27.30.63.43.50,28/08/1981,Francia,09/02/2025,bronze
6032,Philippe Gaudin de la Ramos,philippe.gaudin.de.la.ramos@hotmail.fr,+33664051102,31-07-1940,BELGIQUE,2022-03-06,or
6033,Marcelle Pierre,marcelle.pierre@ gmail.com,?,1984-12-17,ch,2024-03-16,platine
6034,Tristan Bodin,tristan.bodin@gmail.com,0097899901,1964-08-08,BE,03/03/2022,bronze
6035,Alfred-Aimé Lacroix,alfred-aimé.lacroix@gmail.com,0097860162,1958-01-22,be,2025-07-11,or
6036,Anastasie Mace,anastasie.mace@yahoo.fr,0050113753,09-10-1973,SUISSE,2023-05-30,bronze
6037,Charles Simon,charles.simon@outlook.com,?,1971-03-01,États-Unis,2026-06-14,or
6038,Marcel Leroy,marcel.leroy@hotmail.fr,,28/02/1977,Suisse,17/09/2022,or
6039,Henriette Fournier,henriette.fournier@gmail.com,+33480855780,2031-01-15,DE,2021-10-17,argent
6040,Xavier-William Leclercq,xavier-william.leclercq@hotmail.fr,0033169069685,09-08-1995,FRANCE,16/12/2025,platine
6041,Louis-Xavier Georges,louis-xavier.georges@gmail.com,0033139521501,20-03-1937,BE,2025-12-01,argent
6042,David Chevallier de Thomas,n/a,0033842431983,01/10/1971,DE,11/08/2024,argent
6043,Richard Klein de Vasseur,richard.klein.de.vasseur@outlook.com,,1937-06-29,Etats-Unis,08/02/2024,argent
6044,Nath Rocher,NULL,0081105014,14-07-1957,BE,14/04/2026,argent
6045,Josette Lecoq,josette.lecoq@yahoo.fr,+33573855128,31-03-2010,GERMANY,2025-07-29,gold
6046,Virginie Boulanger,virginie.boulanger@outlook.com,0033781554260,1996-04-05,US,2025-07-14,NULL
6047,Susan Renard de la Peron,n/a,46.77.20.51.70,1964-06-22,fr,25/03/2022,platine
6048,Emmanuelle Bonnet,emmanuelle.bonnet@hotmail.fr,null,1997-09-28,US,2023-04-04,or
6049,Rémy Durand-Diallo,rémy.durand-diallo@hotmail.fr,0072602925,1949-08-26,Etats-Unis,08/01/2023,?
6050,Océane Caron,océane.caron@outlook.com,0066420763,26/09/2002,GERMANY,2022-06-10,platine
6051,François Maillot,françois.maillotgmail.com,0033923868790,05/05/1951,BE,03/10/2023,platine
6052,Gilles Blondel,gilles.blondel@yahoo.fr,0053405089,2004-08-12,SUISSE,2025-08-01,or
6053,Émilie Verdier,émilie.verdier@outlook.com,+33405356707,30-01-1967,FRANCE,22/03/2024,platine
6054,Zoé Lacombe,zoé.lacombe@hotmail.fr,+33038422736,23/02/1961,SUISSE,2025-06-21,bronze
6055,Michel Chauveau,michel.chauveau@hotmail.fr,0011757691,11-03-1951,France,26/07/2026,bronze
6056,Marcel Gaillard,marcel.gaillard@gmail.com,?,06/01/1940,France,2023-08-06,platine
6057,Marcel Delorme,marcel.delorme@yahoo.fr,0033980142647,24/04/1936,États-Unis,2025-11-13,bronze
6058,Marcel Morvan,marcel.morvan@gmail.com,-,1937-08-14,DE,2024-08-21,argent
6059,Éric du Albert,éric.du.albert@gmail.com,+33729476380,1949-06-27,DE,03/06/2024,bronze
6060,Alexandria-Nicole Boulay,alexandria-nicole.boulay@gmail.com,NULL,2005-06-12,BELGIQUE,2024-01-13,argent
6061,Paul Arnaud,paul.arnaud@yahoo.fr,?,16-04-1976,US,2025-04-25,platine
6062,Nicole Imbert,nicole.imbert@hotmail.fr,+33539749950,1960-07-22,DE,26/12/2023,platine
6063,Philippe Morvan,philippe.morvan@hotmail.fr,0020801929,03/05/1968,GERMANY,14/12/2021,argent
6064,Auguste Guichard,auguste.guichard@outlook.com,0033489093225,20/12/1993,FRANCE,05/07/2026,platine
6065,François Giraud-Robert,n/a,0033555019354,2007-07-13,de,14/05/2023,-
6066,Frédéric Lebon,frédéric.lebon@yahoo.fr,,17-04-1979,Francia,2021-10-04,bronze
6067,Alexandrie Perrot-Thibault,-,n/a,20-09-1991,USA,06/04/2026,platine
6068,Christiane Lefèvre de Meunier,christiane.lefèvre.de.meunier@gmail.com,74.95.42.10.60,05-12-1953,BE,19/08/2022,bronze
6069,Tristan-Benjamin Moreno,tristan-benjamin.moreno@hotmail.fr,+33226713175,1950-12-17,DE,19/11/2022,platine
6070,Charlotte Briand,charlotte.briand@hotmail.fr,-,06-11-1999,de,19/12/2023,null
6071,Alexandre Thomas-Masse,alexandre.thomas-masse@hotmail.fr,+33321153550,1980-03-16,GERMANY,24/04/2023,argent
6072,François-Daniel Roussel,,0033779724792,14/05/1979,BE,2023-08-05,bronze
6073,Christophe-Denis Morin,christophe-denis.morin@yahoo.fr,N/A,09-05-1973,France,2024-03-09,?
6074,Élodie Guillaume,élodie.guillaume@yahoo.fr,n/a,2001-10-08,US,18/01/2025,bronze
6075,Laure Boyer,NULL,38.25.67.26.20,1899-05-20,Allemagne,23/10/2021,argent
6076,Juliette du Leduc,juliette.du.leduc@hotmail.fr,51.96.28.22.20,14-02-1945,ch,2026-01-26,or
6077,Bernard Joubert,bernard.joubert@hotmail.fr,0063942012,22/06/1949,Etats-Unis,08/09/2025,platine
6078,Guillaume Fernandez-Hervé,guillaume.fernandez-hervé@yahoo.fr,+33662702660,1978-06-15,Etats-Unis,13/01/2023,argent
6079,Anastasie Blin,anastasie.blin@hotmail.fr,0003910193,27-10-1962,be,2022-12-13,argent
6080,René de la Lucas,rené.de.la.lucas@gmail.com,0033600608277,1947-09-30,Belgique,07/01/2025,argent
6081,Noémi Guyot,noémi.guyot@yahoo.fr,+33643850095,1965-09-27,USA,12/11/2022,argent
6082,Eugène Dupuy,eugène.dupuy@outlook.com,+33336109441,01-07-1967,ch,2026-07-20,argent
6083,Daniel Bourgeois de Perrier,daniel.bourgeois.de.perrier@gmail.com,0076857606,23/11/1961,Belgique,2026-01-06,bronze
6084,Gilbert Le Arnaud,gilbert.le.arnaud@yahoo.fr,+33551887017,01/07/1982,GERMANY,2024-10-27,platine
6085,Élisabeth-Diane Ribeiro,élisabeth-diane.ribeiro@ gmail.com,0044417234,09-01-1988,Suisse,13/06/2023,argent
6086,Élodie Charrier,élodie.charrier@gmail.com,0048536268,08/07/1997,Francia,24/07/2024,platine
6087,Nicolas-Emmanuel Philippe,nicolas-emmanuel.philippe@outlook.com,+33538557421,1974-05-27,Francia,05/09/2023,or
6088,Georges-Isaac Valette,georges-isaac.valette@yahoo.fr,81.46.04.76.10,1899-05-20,États-Unis,2023-03-11,or
6089,Claude Barbe,claude.barbe@hotmail.fr,+33187564672,1955-05-15,FRANCE,13/02/2025,or
6090,Hortense Antoine,hortense.antoine@gmail.com,58.99.00.27.70,26-03-1977,Suisse,2026-05-07,argent
6091,Sébastien Masson,sébastien.masson@outlook.com,60.43.56.60.50,1936-07-21,ch,2026-03-22,or
6092,Gérard Hebert-Da Costa,gérard.hebert-da.costa@hotmail.fr,+33730671822,03/05/2004,de,25/05/2025,argent
6093,Olivie Ollivier,olivie.ollivier@ gmail.com,0033788653859,25/01/2004,DE,2025-10-06,bronze
6094,Léon Georges,léon.georges@gmail.com,0087605504,1992-01-30,United States,30/07/2024,gold
6095,Charles Lemonnier,charles.lemonnier@gmail.com,0033670663201,1969-11-17,Allemagne,25/09/2023,platine
6096,  SÉBASTIEN LABBÉ  ,sébastien.labbé@outlook.com,0089198271,2002-12-12,Belgique,2024-07-13,or
6097,Margot Lecoq,margot.lecoq@gmail.com,86.49.42.69.40,11/01/1951,DE,2022-07-06,argent
6098,Théodore de la Fernandez,théodore.de.la.fernandez@hotmail.fr,+33145996706,1986-04-26,Suisse,2024-09-19,bronze
6099,Thibault Leblanc,thibault.leblancgmail.com,NULL,10-03-1997,fr,2025-10-13,or
6100,Yves Traore,N/A,,16-05-1941,FRANCE,28/03/2022,or
6101,Stéphane-Vincent Blanchard,stéphane-vincent.blanchard@ gmail.com,+33017092640,2003-04-26,fr,15/12/2023,platine
6102,François Martinez,françois.martinez@hotmail.fr,0028296824,1899-05-20,GERMANY,20/11/2025,or
6103,Marguerite de Peltier,marguerite.de.peltier@gmail.com,+33592741168,10-07-1999,FRANCE,24/09/2021,platine
6104,Cécile-Nathalie Masson,cécile-nathalie.masson@outlook.com,0033808203917,01/08/1948,USA,02/01/2022,VIP
6105,Marc Leclercq,marc.leclercq@outlook.com,0062458701,28/02/1986,Etats-Unis,2022-08-13,GOLD
6106,Vincent Descamps de la Léger,vincent.descamps.de.la.léger@outlook.com,+33912375302,24/11/1947,US,2024-06-24,argent
6107,Roland-Maurice Lebon,roland-maurice.lebon@ gmail.com,02.43.65.24.00,11/06/1997,US,25/06/2023,argent
6108,Marcel Adam-Charrier,marcel.adam-charrier@yahoo.fr,+33648821597,07/04/1992,Allemagne,18/09/2026,bronze
6109,Raymond Lemaître-Baron,raymond.lemaître-barongmail.com,unknown,2006-02-25,FRANCE,05/10/2023,or
6110,Arnaude-Christelle Guichard,arnaude-christelle.guichard@yahoo.fr,29.86.22.69.90,1979-05-02,BE,2022-05-14,platine
6111,Patricia Chauvin,patricia.chauvin@yahoo.fr,0056999299,1941-03-04,CH,2025-09-05,argent
6112,Jeanne Fabre-Lebrun,jeanne.fabre-lebrun@gmail.com,+33779256041,01/02/1992,United States,2022-12-16,or
6113,Diane de Barbe,diane.de.barbe@hotmail.fr,0098391226,2031-01-15,Allemagne,2021-10-08,null
6114,Arthur Charpentier,arthur.charpentier@gmail.com,0033430491341,1958-01-13,GERMANY,2021-10-21,or
6115,Virginie Le Fernandes,virginie.le.fernandes@yahoo.fr,0033865642240,23-04-2003,United States,2023-05-16,gold
6116,Antoine Paul,antoine.paul@yahoo.fr,N/A,03-06-1949,fr,07/05/2022,argent
6117,Alexandria-Michèle Maréchal,alexandria-michèle.maréchal@yahoo.fr,0033079661869,08-10-1975,Etats-Unis,2023-05-22,platine
6118,Colette Boulay,colette.boulay@outlook.com,0033741253137,22-01-1993,FRANCE,2025-01-09,bronze
6119,Océane Pereira,océane.pereira@hotmail.fr,0075036192,04/09/1936,GERMANY,2026-07-21,or
6120,Jacques Loiseau,jacques.loiseau@hotmail.fr,0033337034244,1991-07-16,BE,2023-02-05,bronze
6121,Louise Dias,louise.dias@ gmail.com,0033862351076,24/05/1981,France,01/05/2023,argent
6122,Arnaude Georges de Lagarde,arnaude.georges.de.lagarde@yahoo.fr,n/a,11-07-1977,DE,27/11/2021,argent
6123,Roger Monnier,roger.monnier@gmail.com,+33574496539,1973-11-21,be,2025-01-20,platine
6124,Anaïs Jourdan,anaïs.jourdan@yahoo.fr,0033930454184,13-08-1972,Allemagne,25/08/2026,or
6125,Thibaut Mendès-Morvan,thibaut.mendès-morvan@outlook.com,,1946-12-11,France,20/09/2023,platine
6126,Thomas-Alain Delmas,thomas-alain.delmasgmail.com,+33951646933,31/01/1969,Allemagne,2025-05-02,or
6127,Patricia Payet,patricia.payetgmail.com,0033088067089,24-09-1950,Etats-Unis,2024-07-07,gold
6128,Théophile Roy,théophile.roy@yahoo.fr,+33431132661,1938-10-19,France,2022-03-15,or
6129,Laure Lenoir-Maillot,laure.lenoir-maillot@hotmail.fr,-999,15-10-1977,US,24/10/2021,or
6130,Théophile Lelièvre-Potier,théophile.lelièvre-potier@ gmail.com,+33708231714,1936-04-01,Belgique,04/09/2023,or
6131,Thierry Baudry,thierry.baudry@hotmail.fr,,22/02/1961,USA,04/05/2026,argent
6132,Hortense Richard,hortense.richard@yahoo.fr,,23/01/1946,SUISSE,24/09/2023,argent
6133,Anastasie Carlier,anastasie.carlier@yahoo.fr,50.28.16.40.90,17/06/1953,Belgique,12/06/2024,or
6134,Aimé Fabre,aimé.fabre@outlook.com,0033252094523,21/09/1979,BE,2025-07-24,or
6135,Michèle Colas,michèle.colas@hotmail.fr,0033600986027,14/10/1970,BE,2023-06-20,GOLD
6136,Lucie Peltier,lucie.peltier@outlook.com,,1959-11-07,France,2022-05-06,or
6137,Thomas Guilbert,thomas.guilbertgmail.com,0045662295,12-10-1944,ch,2022-06-20,bronze
6138,Virginie Roux,virginie.roux@gmail.com,,1959-05-05,fr,2023-03-16,or
6139,Marc Lebon,marc.lebon@hotmail.fr,0001530173,1936-12-04,GERMANY,13/02/2025,-999
6140,Marcel Mahe,marcel.mahe@outlook.com,0090522441,24-05-1996,CH,08/10/2022,argent
6141,Marguerite-Manon Pichon,marguerite-manon.pichon@ gmail.com,0033157905719,05/04/1978,CH,23/05/2026,argent
6142,Tristan Hardy,tristan.hardy@gmail.com,0065618335,08/07/1983,US,2025-04-16,or
6143,Julie Techer,julie.techer@outlook.com,+33702377184,06/01/1986,BE,2022-12-11,bronze
6144,Tristan Roussel,tristan.roussel@yahoo.fr,0033733329732,30-12-1977,be,10/10/2022,platine
6145,Luce Poirier,luce.poiriergmail.com,0069924277,19-09-1938,USA,26/04/2026,platine
6146,Constance Hubert Le Gilles,constance.hubert.le.gilles@yahoo.fr,+33140169332,11-04-1946,USA,21/04/2024,or
6147,Daniel Lecomte Le Costa,daniel.lecomte.le.costa@hotmail.fr,,18-03-1985,CH,2023-05-05,platine
6148,Antoinette-Émilie Courtois,antoinette-émilie.courtois@outlook.com,N/A,05-09-2007,GERMANY,23/01/2024,argent
6149,François de Legros,françois.de.legros@ gmail.com,+33070385036,24-03-2002,CH,17/09/2025,argent
6150,Margaux Roy,margaux.roy@outlook.com,,2031-01-15,Etats-Unis,18/08/2025,bronze
6151,Claude Brun,claude.brun@gmail.com,+33620036385,29-10-1967,Allemagne,2024-11-22,platine
6152,Julie Bouchet,julie.bouchet@yahoo.fr,-999,1990-05-24,GERMANY,2025-02-13,argent
6153,Laurence-Astrid Boucher,laurence-astrid.boucher@gmail.com,unknown,17/08/1980,USA,21/10/2022,or
6154,Frédéric Maury,frédéric.maury@yahoo.fr,89.81.15.94.80,1955-01-07,ch,2026-05-22,argent
6155,Gilbert Durand-Thomas,N/A,+33398474225,17/03/1988,Etats-Unis,17/09/2023,bronze
6156,Claude Grenier,claude.grenier@yahoo.fr,null,1972-08-07,SUISSE,20/12/2021,or
6157,Eugène Rocher,eugène.rocher@gmail.com,0084605867,22-12-1989,fr,2024-11-03,platine
6158,Nath-Élise Potier,nath-élise.potiergmail.com,61.08.09.26.10,04-05-1976,SUISSE,23/08/2023,argent
6159,Adrien Perrin,adrien.perrin@outlook.com,0033457865557,15-02-1967,Francia,26/06/2023,platine
6160,Gilbert Lelièvre,gilbert.lelièvre@hotmail.fr,+33758682405,1968-01-17,Francia,29/01/2022,bronze
6161,Marthe Adam,marthe.adamgmail.com,unknown,1960-02-08,be,24/09/2022,bronze
6162,Pénélope Durand,pénélope.durand@hotmail.fr,0003630944,02/03/1974,Francia,2022-06-29,platine
6163,  PIERRE DU BONNET  ,pierre.du.bonnet@yahoo.fr,?,21/09/1948,CH,22/08/2024,or
6164,Anouk Seguin,anouk.seguin@ gmail.com,0028413569,25/05/1971,de,27/01/2023,or
6165,Henri Prévost,henri.prévost@hotmail.fr,+33480957394,20-04-2004,FR,2025-02-08,bronze
6166,Amélie Joly,amélie.joly@gmail.com,0020315892,1985-01-23,ch,20/05/2023,or
6167,Thibault-Alain Bigot,thibault-alain.bigot@hotmail.fr,+33977748675,1950-01-24,France,08/10/2024,null
6168,Vincent Ruiz,vincent.ruiz@yahoo.fr,08.82.95.86.80,22/09/1940,ch,02/10/2025,argent
6169,Bernard-Sébastien De Oliveira,bernard-sébastien.de.oliveira@yahoo.fr,0033869427674,30/08/1947,GERMANY,2026-05-13,argent
6170,Benoît du Olivier,benoît.du.oliviergmail.com,0033151817882,1988-03-17,United States,13/03/2023,or
6171,Laurent Étienne,laurent.étienne@hotmail.fr,06.23.27.23.70,1997-05-08,BELGIQUE,2022-04-26,bronze
6172,  CAMILLE DELORME DE FERNANDES  ,NULL,+33654870847,2002-01-06,Belgique,2026-08-24,bronze
6173,Margot-Josette Guérin,margot-josette.guérin@yahoo.fr,0033398188907,04-10-1982,GERMANY,2025-06-20,argent
6174,Anouk Benard,anouk.benard@outlook.com,94.58.96.26.80,1979-06-18,fr,2022-10-09,platine
6175,Robert-Pierre Pichon,robert-pierre.pichon@outlook.com,N/A,20/07/1966,GERMANY,2021-11-10,or
6176,Aurore Lévy,aurore.lévy@hotmail.fr,+33618207066,11/08/2001,ch,19/04/2025,or
6177,Alex Lemaire de De Sousa,alex.lemaire.de.de.sousa@gmail.com,0033268933486,1979-09-07,DE,11/01/2025,bronze
6178,Susanne Lambert de la Delannoy,susanne.lambert.de.la.delannoy@gmail.com,0033968335570,1959-06-09,CH,2025-09-22,bronze
6179,Inès Rousset,inès.rousset@gmail.com,NULL,05/05/1943,Etats-Unis,2024-02-12,or
6180,Geneviève Blondel Le Lacombe,unknown,0031141470,21/05/1997,ch,24/12/2024,platine
6181,Denis Dumas,denis.dumas@outlook.com,0015689109,2009-01-21,US,2024-12-01,argent
6182,Sophie Tanguy,sophie.tanguy@yahoo.fr,+33684467940,24-09-1939,de,2026-04-19,platine
6183,Marcel Pages-Launay,marcel.pages-launay@outlook.com,95.73.78.31.50,04-04-2007,SUISSE,19/08/2024,
6184,Mathilde Sauvage,mathilde.sauvage@ gmail.com,0033186830291,14/09/1988,DE,19/05/2023,argent
6185,Madeleine Clerc,madeleine.clerc@ gmail.com,0033651854839,31-12-1947,BE,2023-11-20,or
6186,Alexandrie Turpin,alexandrie.turpin@gmail.com,62.15.95.84.10,2004-01-02,CH,01/05/2026,bronze
6187,Juliette Traore,,0002218169,13/08/2005,SUISSE,2024-06-25,platine
6188,Benoît Dumas Le Paris,benoît.dumas.le.paris@hotmail.fr,?,18/10/1985,de,2023-10-01,or
6189,Eugène Pires-Leroy,eugène.pires-leroy@outlook.com,,13/08/1996,France,03/05/2022,or
6190,Patricia Pasquier,patricia.pasquier@outlook.com,34.20.22.23.40,1968-05-21,Allemagne,2024-10-16,or
6191,Alice Legrand-Guillaume,alice.legrand-guillaume@gmail.com,0033590177915,11/02/1990,CH,2022-06-21,n/a
6192,Guillaume Antoine de Paris,guillaume.antoine.de.paris@ gmail.com,74.65.64.26.00,1957-10-03,de,10/04/2022,argent
6193,Jeanne Camus,jeanne.camus@yahoo.fr,0033569559227,04/02/1992,Belgique,2025-02-24,NULL
6194,Julie Morin,julie.morin@hotmail.fr,unknown,1958-02-13,be,2026-02-05,or
6195,Valérie Blanchard,valérie.blanchard@outlook.com,n/a,07/04/1949,Francia,26/02/2025,unknown
6196,Stéphane Philippe de la Pelletier,stéphane.philippe.de.la.pelletier@hotmail.fr,0033795312040,07/09/1942,Allemagne,2024-08-21,argent
6197,Gérard Besnard du Gilles,gérard.besnard.du.gillesgmail.com,58.00.18.73.10,19/05/1968,de,14/04/2023,platine
6198,Aurélie-Marguerite Morin,aurélie-marguerite.morin@outlook.com,62.10.78.18.70,05-02-2006,Suisse,2022-03-17,null
6199,Océane Lefort Le Briand,océane.lefort.le.briand@yahoo.fr,0033026933154,1958-04-24,USA,2022-08-14,platine
6200,Aimé du Fontaine,aimé.du.fontaine@hotmail.fr,+33550522411,07-09-1939,GERMANY,03/03/2023,bronze
6201,Alexandre Antoine,alexandre.antoine@hotmail.fr,+33599201663,22/05/1966,SUISSE,02/10/2022,bronze
6202,Claire de la Dufour,claire.de.la.dufour@hotmail.fr,0022205620,09/09/1999,DE,14/03/2022,or
6203,Amélie Sanchez de Thierry,amélie.sanchez.de.thierry@outlook.com,,21/04/1951,de,2022-07-07,argent
6204,Joséphine Daniel du Potier,joséphine.daniel.du.potier@hotmail.fr,-,1899-05-20,Etats-Unis,22/08/2024,argent
6205,Pénélope Olivier,pénélope.olivier@yahoo.fr,0073498529,18/10/1955,BE,31/01/2024,platine
6206,Joseph Lebon-Becker,joseph.lebon-becker@ gmail.com,+33914762538,19/08/1942,Suisse,09/01/2022,platine
6207,Patricia Ribeiro,patricia.ribeiro@yahoo.fr,0033952474665,13/08/1943,ch,2025-01-21,platine
6208,Françoise Guilbert,françoise.guilbert@yahoo.fr,+33324367924,07-04-1979,BE,2022-03-28,argent
6209,Audrey Barbier,audrey.barbier@yahoo.fr,0034685863,18-10-1983,DE,2025-01-24,bronze
6210,Lucas Roussel,lucas.roussel@yahoo.fr,39.98.16.15.30,1965-03-21,BE,03/02/2025,argent
6211,Aurélie de Carlier,aurélie.de.carlier@yahoo.fr,07.37.26.07.20,29/12/2002,Allemagne,2025-08-06,bronze
6212,Benoît Paris,benoît.paris@gmail.com,26.49.31.21.40,1975-12-12,Etats-Unis,18/09/2023,or
6213,Théodore Le Leleu,théodore.le.leleu@yahoo.fr,0064563391,1899-05-20,US,2024-01-09,bronze
6214,Lucy-Adrienne Fabre,unknown,0064971967,18/05/1965,GERMANY,2026-09-02,or
6215,Lucas Normand,lucas.normand@hotmail.fr,10.16.12.59.00,2002-05-26,FR,2022-04-16,argent
6216,Roland Marion-Maillard,roland.marion-maillardgmail.com,0033443767348,30/07/1990,fr,11/09/2025,bronze
6217,Alphonse Thibault Le Blanc,alphonse.thibault.le.blancgmail.com,01.48.11.60.40,08/05/1990,fr,12/08/2024,bronze
6218,Aurélie-Alexandrie Rousseau,aurélie-alexandrie.rousseau@outlook.com,66.16.80.19.90,1999-05-10,DE,2021-12-02,argent
6219,David Rivière de la Poirier,david.rivière.de.la.poirier@gmail.com,?,1973-05-15,France,2026-08-24,bronze
6220,Patrick Maury,patrick.maury@gmail.com,+33117132194,14-03-1943,BELGIQUE,10/05/2026,or
6221,Daniel Bailly,null,0011287452,2003-09-09,DE,2026-04-08,or
6222,Thibaut Benoit,thibaut.benoit@yahoo.fr,0033463913810,15/06/2008,FRANCE,2026-04-25,or
6223,Madeleine Bonneau,madeleine.bonneau@gmail.com,+33321540131,09-07-2008,Belgique,2026-04-28,bronze
6224,Jacques de Bouchet,jacques.de.bouchetgmail.com,84.55.25.27.40,26/06/1980,DE,2026-03-11,argent
6225,Daniel Couturier,daniel.couturier@gmail.com,n/a,20/12/1962,be,18/02/2023,bronze
6226,Geneviève-Andrée Martinez,geneviève-andrée.martinez@hotmail.fr,+33355842271,02/06/1963,Suisse,01/01/2024,platine
6227,Océane Lucas,océane.lucas@gmail.com,0033607001441,02-10-1992,GERMANY,01/12/2025,argent
6228,Laurent Grégoire,laurent.grégoire@gmail.com,+33710066890,06-05-1984,Allemagne,2025-01-31,bronze
6229,Patrick Dufour,patrick.dufour@yahoo.fr,-,1975-12-12,CH,2022-06-18,-
6230,Roger Meyer,roger.meyer@outlook.com,0033359994004,1957-01-06,Allemagne,2022-03-08,bronze
6231,Juliette Sauvage-Texier,juliette.sauvage-texier@gmail.com,n/a,1995-11-30,de,2024-09-06,or
6232,Martin Charpentier,martin.charpentier@yahoo.fr,0033783028010,19/07/1944,Belgique,2026-03-14,platine
6233,Thierry Hervé,-999,52.81.44.78.60,23-12-2003,de,2025-09-21,or
6234,  THOMAS RODRIGUEZ DE ROGER  ,null,0033780378912,1942-02-05,FR,2022-03-17,platine
6235,Simone Deschamps de la Fouquet,simone.deschamps.de.la.fouquet@outlook.com,0075994084,1965-11-29,USA,2022-08-27,platine
6236,Marc Marion,marc.marion@outlook.com,0033986061065,30-01-2008,BE,29/10/2023,platine
6237,Gabriel Sauvage-Boulay,gabriel.sauvage-boulay@hotmail.fr,27.61.36.81.40,23-03-1956,Suisse,29/08/2024,argent
6238,Andrée Joly-Pelletier,andrée.joly-pelletier@outlook.com,0099296444,21-03-1952,BE,2024-01-09,
6239,Édith Breton,édith.breton@yahoo.fr,0033242348004,05/12/1995,de,2022-02-14,argent
6240,Honoré Masson,honoré.masson@yahoo.fr,0085574906,25-09-1989,de,2022-08-05,bronze
